GEO_ID	REGION	DIVISION	STATEFP	STATENS	STUSPS	NAME	LAT	LON	"LAT,LON"	ID	ADDRESS
690	3	5	37	1027616	NC	North Carolina	35.777812	-79.394371	"35.777812,-79.394371"	690	"1322 Rufus Brewer Rd, Siler City, NC 27344, USA"
691	3	5	37	1027616	NC	North Carolina	35.667078	-78.704591	"35.667078,-78.704591"	691	"8020 Daddy Rd, Raleigh, NC 27603, USA"
692	3	5	37	1027616	NC	North Carolina	35.551923	-78.016997	"35.551923,-78.016997"	692	"352 Union Grove Church Rd, Fremont, NC 27830, USA"
693	3	5	37	1027616	NC	North Carolina	35.432373	-77.331664	"35.432373,-77.331664"	693	"7943 County Home Rd, Ayden, NC 28513, USA"
694	3	5	37	1027616	NC	North Carolina	35.308451	-76.648665	"35.308451,-76.648665"	694	"Tetterton Rd, Aurora, NC 27806, USA"
695	3	5	37	1027616	NC	North Carolina	35.180184	-75.96807	"35.180184,-75.96807"	695	"74 Northern Pond Rd, Ocracoke, NC 27960, USA"
696	4	9	6	1779778	CA	California	34.858659	-120.304238	"34.858659,-120.304238"	696	"Unnamed Rd, Santa Maria, CA 93454, USA"
697	4	9	6	1779778	CA	California	35.014076	-119.635012	"35.014076,-119.635012"	697	"Unnamed Rd, CA, USA"
698	4	9	6	1779778	CA	California	35.165287	-118.962919	"35.165287,-118.962919"	698	"Unnamed Rd, Bakersfield, CA 93307, USA"
699	4	9	6	1779778	CA	California	35.312262	-118.288022	"35.312262,-118.288022"	699	"Unnamed Rd, CALIENTE, CA 93518, USA"
700	4	9	6	1779778	CA	California	35.454969	-117.610384	"35.454969,-117.610384"	700	"Unnamed Rd, Ridgecrest, CA 93555, USA"
701	4	9	6	1779778	CA	California	35.59338	-116.930071	"35.59338,-116.930071"	701	"Unnamed Rd, CA, USA"
702	4	9	6	1779778	CA	California	35.727466	-116.24715	"35.727466,-116.24715"	702	"Unnamed Rd, CA, USA"
703	4	8	32	1779793	NV	Nevada	35.857199	-115.561691	"35.857199,-115.561691"	703	"State Route 53, Sandy Valley, NV 89019, USA"
704	4	8	32	1779793	NV	Nevada	35.982552	-114.873764	"35.982552,-114.873764"	704	"100 Veterans Memorial Dr, Boulder City, NV 89005, USA"
705	4	8	32	1779793	NV	Nevada	36.103498	-114.183443	"36.103498,-114.183443"	705	"Scanlon Ferry Rd, Lake Mead National Recreation Area, NV, USA"
706	4	8	4	1779777	AZ	Arizona	36.220014	-113.490801	"36.220014,-113.490801"	706	"Unnamed Rd, LITTLEFIELD, AZ 86432, USA"
707	4	8	4	1779777	AZ	Arizona	36.332073	-112.795915	"36.332073,-112.795915"	707	"Unnamed Rd, Grand Canyon National Park, AZ, USA"
708	4	8	4	1779777	AZ	Arizona	36.439653	-112.098863	"36.439653,-112.098863"	708	"Arizona Trail, Kaibab National Forest, North Rim, AZ 86052, USA"
709	4	8	4	1779777	AZ	Arizona	36.542731	-111.399724	"36.542731,-111.399724"	709	"Indn Route 20, Page, AZ 86040, USA"
710	4	8	4	1779777	AZ	Arizona	36.641284	-110.698578	"36.641284,-110.698578"	710	"Unnamed Rd, Shonto, AZ 86054, USA"
711	4	8	4	1779777	AZ	Arizona	36.735293	-109.995508	"36.735293,-109.995508"	711	"Unnamed Rd, Kayenta, AZ 86033, USA"
712	4	8	4	1779777	AZ	Arizona	36.824736	-109.290599	"36.824736,-109.290599"	712	"Apache County Road Coc-535, Teec Nos Pos, AZ 86514, USA"
713	4	8	35	897535	NM	New Mexico	36.909595	-108.583935	"36.909595,-108.583935"	713	"Unnamed Rd, NM, USA"
714	4	8	35	897535	NM	New Mexico	36.989852	-107.875602	"36.989852,-107.875602"	714	"County Road 2090, Aztec, NM 87410, USA"
715	4	8	8	1779779	CO	Colorado	37.065489	-107.16569	"37.065489,-107.16569"	715	"County Road 500, Pagosa Springs, CO 81147, USA"
716	4	8	8	1779779	CO	Colorado	37.136491	-106.454286	"37.136491,-106.454286"	716	"Continental Divide Trail, Rio Grande National Forest, Antonito, CO 81120, USA"
717	4	8	8	1779779	CO	Colorado	37.202842	-105.741481	"37.202842,-105.741481"	717	"U Rd, Sanford, CO 81151, USA"
718	4	8	8	1779779	CO	Colorado	37.264527	-105.027366	"37.264527,-105.027366"	718	"5377-5843 State Highway 12, Weston, CO 81091, USA"
719	4	8	8	1779779	CO	Colorado	37.321534	-104.312035	"37.321534,-104.312035"	719	"County Road 91, Model, CO 81059, USA"
720	4	8	8	1779779	CO	Colorado	37.373849	-103.59558	"37.373849,-103.59558"	720	"County Road 171, Kim, CO 81049, USA"
721	4	8	8	1779779	CO	Colorado	37.421463	-102.878095	"37.421463,-102.878095"	721	"Road 11, Springfield, CO 81073, USA"
722	4	8	8	1779779	CO	Colorado	37.464364	-102.159676	"37.464364,-102.159676"	722	"32902-34998 County Road 50, Walsh, CO 81090, USA"
723	2	4	20	481813	KS	Kansas	37.502543	-101.440418	"37.502543,-101.440418"	723	"5001-5295 County Road 17, Ulysses, KS 67880, USA"
724	2	4	20	481813	KS	Kansas	37.535992	-100.720419	"37.535992,-100.720419"	724	"County Road 150, Copeland, KS 67837, USA"
725	2	4	20	481813	KS	Kansas	37.564703	-99.999775	"37.564703,-99.999775"	725	"12300-12398 U.S. 283, Dodge City, KS 67801, USA"
726	2	4	20	481813	KS	Kansas	37.588671	-99.278583	"37.588671,-99.278583"	726	"Unnamed Rd, Greensburg, KS 67054, USA"
727	2	4	20	481813	KS	Kansas	37.60789	-98.556943	"37.60789,-98.556943"	727	"SE 100th Ave, Pratt, KS 67124, USA"
728	2	4	20	481813	KS	Kansas	37.622355	-97.834952	"37.622355,-97.834952"	728	"15280-15398 SE 20 St, Cheney, KS 67025, USA"
729	2	4	20	481813	KS	Kansas	37.632065	-97.11271	"37.632065,-97.11271"	729	"14639 SW 130th St, Rose Hill, KS 67133, USA"
730	2	4	20	481813	KS	Kansas	37.637016	-96.390315	"37.637016,-96.390315"	730	"U.S. 400, Piedmont, KS 67122, USA"
731	2	4	20	481813	KS	Kansas	37.637208	-95.667866	"37.637208,-95.667866"	731	"Unnamed Rd, Fredonia, KS 66736, USA"
732	2	4	20	481813	KS	Kansas	37.63264	-94.945463	"37.63264,-94.945463"	732	"W 700th Ave, Hepler, KS 66746, USA"
733	2	4	29	1779791	MO	Missouri	37.623313	-94.223204	"37.623313,-94.223204"	733	"829-857 NE 40th Ln, Sheldon, MO 64784, USA"
734	2	4	29	1779791	MO	Missouri	37.609231	-93.50119	"37.609231,-93.50119"	734	"4434-4438 S 70th Rd, Bolivar, MO 65613, USA"
735	2	4	29	1779791	MO	Missouri	37.590394	-92.779517	"37.590394,-92.779517"	735	"17398 Monroe Dr, Phillipsburg, MO 65722, USA"
736	2	4	29	1779791	MO	Missouri	37.566809	-92.058286	"37.566809,-92.058286"	736	"County Road 2800, Mark Twain National Forest, Licking, MO 65542, USA"
737	2	4	29	1779791	MO	Missouri	37.538479	-91.337594	"37.538479,-91.337594"	737	"County Road 536, Mark Twain National Forest, Salem, MO 65560, USA"
738	2	4	29	1779791	MO	Missouri	37.505412	-90.617539	"37.505412,-90.617539"	738	"Crane Lake Rd, Mark Twain National Forest, Arcadia, MO 63621, USA"
739	2	4	29	1779791	MO	Missouri	37.467614	-89.898219	"37.467614,-89.898219"	739	"State Highway B, Millersville, MO 63766, USA"
740	2	3	17	1779784	IL	Illinois	37.425093	-89.179728	"37.425093,-89.179728"	740	"1594-1854 Nash Rd, Anna, IL 62906, USA"
741	3	6	21	1779786	KY	Kentucky	37.377858	-88.462165	"37.377858,-88.462165"	741	"2102-2110 River Rd, Smithland, KY 42081, USA"
742	3	6	21	1779786	KY	Kentucky	37.325921	-87.745623	"37.325921,-87.745623"	742	"332-774 Stoney Point Rd, Providence, KY 42450, USA"
743	3	6	21	1779786	KY	Kentucky	37.269291	-87.030198	"37.269291,-87.030198"	743	"Unnamed Rd, BROWDER, KY 42326, USA"
744	3	6	21	1779786	KY	Kentucky	37.207982	-86.315982	"37.207982,-86.315982"	744	"701-1599 Honey Creek Rd, Brownsville, KY 42210, USA"
745	3	6	21	1779786	KY	Kentucky	37.142007	-85.603068	"37.142007,-85.603068"	745	"399 Coffey Ln, Greensburg, KY 42743, USA"
746	3	6	21	1779786	KY	Kentucky	37.071379	-84.891548	"37.071379,-84.891548"	746	"117-127 Davis Rd, Russell Springs, KY 42642, USA"
747	3	6	21	1779786	KY	Kentucky	36.996115	-84.181512	"36.996115,-84.181512"	747	"102 Rachael Rd, Daniel Boone National Forest, London, KY 40744, USA"
748	3	6	21	1779786	KY	Kentucky	36.916229	-83.473049	"36.916229,-83.473049"	748	"Unnamed Rd, Warbranch, KY 40874, USA"
749	3	5	51	1779803	VA	Virginia	36.83174	-82.766247	"36.83174,-82.766247"	749	"3115 Willis Rd, Jefferson National Forest, Big Stone Gap, VA 24219, USA"
750	3	5	51	1779803	VA	Virginia	36.742665	-82.061193	"36.742665,-82.061193"	750	"17148-17204 Rich Valley Rd, Abingdon, VA 24210, USA"
751	3	5	51	1779803	VA	Virginia	36.649024	-81.357972	"36.649024,-81.357972"	751	"3649 Flatridge Rd, Mouth of Wilson, VA 24363, USA"
752	3	5	37	1027616	NC	North Carolina	36.550836	-80.656669	"36.550836,-80.656669"	752	"232 White Pines Country Club Rd, Mt Airy, NC 27030, USA"
753	3	5	37	1027616	NC	North Carolina	36.448122	-79.957365	"36.448122,-79.957365"	753	"307 Belleville Dr, Stoneville, NC 27048, USA"
754	3	5	37	1027616	NC	North Carolina	36.340903	-79.260142	"36.340903,-79.260142"	754	"533 Mary Jane Bigelow Rd, Yanceyville, NC 27379, USA"
755	3	5	37	1027616	NC	North Carolina	36.229204	-78.565078	"36.229204,-78.565078"	755	"3685 Memory Ln, Oxford, NC 27565, USA"
756	3	5	37	1027616	NC	North Carolina	36.113046	-77.872253	"36.113046,-77.872253"	756	"4044 Swift Creek School Rd, Whitakers, NC 27891, USA"
757	3	5	37	1027616	NC	North Carolina	35.992456	-77.181742	"35.992456,-77.181742"	757	"522 Billip Club Rd, Lewiston Woodville, NC 27849, USA"
758	3	5	37	1027616	NC	North Carolina	35.867456	-76.49362	"35.867456,-76.49362"	758	"Unnamed Rd, Creswell, NC 27928, USA"
759	3	5	37	1027616	NC	North Carolina	35.738075	-75.807959	"35.738075,-75.807959"	759	"Navy Shell Rd, Stumpy Point, NC 27978, USA"
760	4	9	6	1779778	CA	California	35.409164	-120.496798	"35.409164,-120.496798"	760	"7588-8320 La Entrada, Creston, CA 93432, USA"
761	4	9	6	1779778	CA	California	35.565916	-119.822814	"35.565916,-119.822814"	761	"Unnamed Rd, Lost Hills, CA 93249, USA"
762	4	9	6	1779778	CA	California	35.718428	-119.145898	"35.718428,-119.145898"	762	"33200-33498 Pond Rd, Delano, CA 93215, USA"
763	4	9	6	1779778	CA	California	35.866668	-118.466114	"35.866668,-118.466114"	763	"Kern River Hwy, Sequoia National Forest, Kernville, CA 93238, USA"
764	4	9	6	1779778	CA	California	36.010606	-117.783525	"36.010606,-117.783525"	764	"Unnamed Rd, CA, USA"
765	4	9	6	1779778	CA	California	36.150211	-117.098199	"36.150211,-117.098199"	765	"Surprise Canyon Rd, Death Valley National Park, CA, USA"
766	4	9	6	1779778	CA	California	36.285456	-116.410205	"36.285456,-116.410205"	766	"State Highway 127, CA, USA"
767	4	8	32	1779793	NV	Nevada	36.416312	-115.719613	"36.416312,-115.719613"	767	"4 Camp Bonanza Rd, Las Vegas, NV 89124, USA"
768	4	8	32	1779793	NV	Nevada	36.54275	-115.026495	"36.54275,-115.026495"	768	"Unnamed Rd, Moapa, NV 89025, USA"
769	4	8	32	1779793	NV	Nevada	36.664746	-114.330926	"36.664746,-114.330926"	769	"Unnamed Rd, Bunkerville, NV 89007, USA"
770	4	8	4	1779777	AZ	Arizona	36.782273	-113.632982	"36.782273,-113.632982"	770	"Unnamed Rd, Littlefield, AZ 86432, USA"
771	4	8	4	1779777	AZ	Arizona	36.895306	-112.932739	"36.895306,-112.932739"	771	"State Highway 389, Fredonia, AZ 86022, USA"
772	4	8	49	1455989	UT	Utah	37.003822	-112.230278	"37.003822,-112.230278"	772	"Old Arizona Rd, Kanab, UT 84741, USA"
773	4	8	49	1455989	UT	Utah	37.107797	-111.52568	"37.107797,-111.52568"	773	"Smokey Mountain Rd, Glen Canyon National Recreation Area, UT, USA"
774	4	8	49	1455989	UT	Utah	37.207209	-110.819026	"37.207209,-110.819026"	774	"Hole in the Rock Rd, Glen Canyon National Recreation Area, UT, USA"
775	4	8	49	1455989	UT	Utah	37.302037	-110.110403	"37.302037,-110.110403"	775	"Unnamed Rd, Glen Canyon National Recreation Area, UT, USA"
776	4	8	49	1455989	UT	Utah	37.392261	-109.399894	"37.392261,-109.399894"	776	"Mc Cracken Mesa Rd, Blanding, UT 84511, USA"
777	4	8	8	1779779	CO	Colorado	37.477862	-108.687588	"37.477862,-108.687588"	777	"18499 Road 20, Cortez, CO 81321, USA"
778	4	8	8	1779779	CO	Colorado	37.55882	-107.973572	"37.55882,-107.973572"	778	"Colorado Trail, San Juan National Forest, Durango, CO 81301, USA"
779	4	8	8	1779779	CO	Colorado	37.635119	-107.257937	"37.635119,-107.257937"	779	"Continental Divide Trail, Pagosa Springs, CO 81147, USA"
780	4	8	8	1779779	CO	Colorado	37.706742	-106.540774	"37.706742,-106.540774"	780	"281 Carson Ct, South Fork, CO 81154, USA"
781	4	8	8	1779779	CO	Colorado	37.773674	-105.822176	"37.773674,-105.822176"	781	"Unnamed Rd, Center, CO 81125, USA"
782	4	8	8	1779779	CO	Colorado	37.8359	-105.102235	"37.8359,-105.102235"	782	"Unnamed Rd, Gardner, CO 81040, USA"
783	4	8	8	1779779	CO	Colorado	37.893407	-104.381047	"37.893407,-104.381047"	783	"Unnamed Rd, Walsenburg, CO 81089, USA"
784	4	8	8	1779779	CO	Colorado	37.946181	-103.658707	"37.946181,-103.658707"	784	"21000-22998 County Road Y, La Junta, CO 81050, USA"
785	4	8	8	1779779	CO	Colorado	37.994213	-102.935312	"37.994213,-102.935312"	785	"25001-25999 County Road 26, McClave, CO 81057, USA"
786	4	8	8	1779779	CO	Colorado	38.03749	-102.21096	"38.03749,-102.21096"	786	"Unnamed Rd, Granada, CO 81041, USA"
787	2	4	20	481813	KS	Kansas	38.076005	-101.485747	"38.076005,-101.485747"	787	"County Road D, Kendall, KS 67857, USA"
788	2	4	20	481813	KS	Kansas	38.109748	-100.759774	"38.109748,-100.759774"	788	"10601-11599 N 16 Mile Rd, Garden City, KS 67846, USA"
789	2	4	20	481813	KS	Kansas	38.138711	-100.033141	"38.138711,-100.033141"	789	"Unnamed Rd, Jetmore, KS 67854, USA"
790	2	4	20	481813	KS	Kansas	38.16289	-99.305946	"38.16289,-99.305946"	790	"Unnamed Rd, Larned, KS 67550, USA"
791	2	4	20	481813	KS	Kansas	38.182278	-98.578291	"38.182278,-98.578291"	791	"NE 90th Ave, Hudson, KS 67545, USA"
792	2	4	20	481813	KS	Kansas	38.196871	-97.850276	"38.196871,-97.850276"	792	"County Road 699, Inman, KS 67546, USA"
793	2	4	20	481813	KS	Kansas	38.206665	-97.122004	"38.206665,-97.122004"	793	"90th St, Peabody, KS 66866, USA"
794	2	4	20	481813	KS	Kansas	38.21166	-96.393575	"38.21166,-96.393575"	794	"Unnamed Rd, Olpe, KS 66865, USA"
795	2	4	20	481813	KS	Kansas	38.211853	-95.665091	"38.211853,-95.665091"	795	"1798 13th Rd SE, Burlington, KS 66839, USA"
796	2	4	20	481813	KS	Kansas	38.207245	-94.936654	"38.207245,-94.936654"	796	"Gwynn Rd, Centerville, KS 66014, USA"
797	2	4	29	1779791	MO	Missouri	38.197837	-94.208365	"38.197837,-94.208365"	797	"Unnamed Rd, Butler, MO 64730, USA"
798	2	4	29	1779791	MO	Missouri	38.18363	-93.480327	"38.18363,-93.480327"	798	"SW 1171 Bc, Osceola, MO 64776, USA"
799	2	4	29	1779791	MO	Missouri	38.164629	-92.752639	"38.164629,-92.752639"	799	"100-198 Memory Ln, Sunrise Beach, MO 65079, USA"
800	2	4	29	1779791	MO	Missouri	38.140836	-92.025403	"38.140836,-92.025403"	800	"State Highway V, Vienna, MO 65582, USA"
801	2	4	29	1779791	MO	Missouri	38.112257	-91.298721	"38.112257,-91.298721"	801	"618-848 Grotemac Lake Rd, Leasburg, MO 65535, USA"
802	2	4	29	1779791	MO	Missouri	38.078899	-90.572691	"38.078899,-90.572691"	802	"13850 Klondike Rd, De Soto, MO 63020, USA"
803	2	3	17	1779784	IL	Illinois	38.040769	-89.847414	"38.040769,-89.847414"	803	"8001-8399 Harris Rd, Ellis Grove, IL 62241, USA"
804	2	3	17	1779784	IL	Illinois	37.997874	-89.122988	"37.997874,-89.122988"	804	"9200-9284 Brushy Rd, Mulkeytown, IL 62865, USA"
805	2	3	17	1779784	IL	Illinois	37.950225	-88.399512	"37.950225,-88.399512"	805	"County Road 300 N, Broughton, IL 62817, USA"
806	3	6	21	1779786	KY	Kentucky	37.897832	-87.677084	"37.897832,-87.677084"	806	"8500-8998 Roth Rd, Evansville, IN 47712, USA"
807	3	6	21	1779786	KY	Kentucky	37.840706	-86.955799	"37.840706,-86.955799"	807	"1658 Yelvington K' Vl, Maceo, KY 42355, USA"
808	3	6	21	1779786	KY	Kentucky	37.77886	-86.235755	"37.77886,-86.235755"	808	"H Board Rd, Custer, KY 40115, USA"
809	3	6	21	1779786	KY	Kentucky	37.712307	-85.517045	"37.712307,-85.517045"	809	"26-1030 Eddie Miles Rd, New Haven, KY 40051, USA"
810	3	6	21	1779786	KY	Kentucky	37.641061	-84.799763	"37.641061,-84.799763"	810	"1-143 S Danville Bypass, Danville, KY 40422, USA"
811	3	6	21	1779786	KY	Kentucky	37.565138	-84.084002	"37.565138,-84.084002"	811	"Kent Rd, Daniel Boone National Forest, McKee, KY 40447, USA"
812	3	6	21	1779786	KY	Kentucky	37.484554	-83.369852	"37.484554,-83.369852"	812	"State Highway 1110, Jackson, KY 41339, USA"
813	3	6	21	1779786	KY	Kentucky	37.399327	-82.657405	"37.399327,-82.657405"	813	"State Highway 979, Beaver, KY 41604, USA"
814	3	5	51	1779803	VA	Virginia	37.309474	-81.946748	"37.309474,-81.946748"	814	"State Highway 83, Grundy, VA 24614, USA"
815	3	5	51	1779803	VA	Virginia	37.215016	-81.237969	"37.215016,-81.237969"	815	"Unnamed Rd, Jefferson National Forest, Bastian, VA 24314, USA"
816	3	5	51	1779803	VA	Virginia	37.115972	-80.531154	"37.115972,-80.531154"	816	"1605-1667 Tyler Rd, Christiansburg, VA 24073, USA"
817	3	5	51	1779803	VA	Virginia	37.012364	-79.826387	"37.012364,-79.826387"	817	"2764 Old Franklin Turnpike, Rocky Mt, VA 24151, USA"
818	3	5	51	1779803	VA	Virginia	36.904213	-79.123751	"36.904213,-79.123751"	818	"2098 State Route 766, Nathalie, VA 24577, USA"
819	3	5	51	1779803	VA	Virginia	36.791543	-78.423327	"36.791543,-78.423327"	819	"646-1298 Country Club Dr, Chase City, VA 23924, USA"
820	3	5	51	1779803	VA	Virginia	36.674377	-77.725195	"36.674377,-77.725195"	820	"675 County Road 676, Emporia, VA 23847, USA"
821	3	5	51	1779803	VA	Virginia	36.55274	-77.029431	"36.55274,-77.029431"	821	"28144-28358 State Route 679, Newsoms, VA 23874, USA"
822	3	5	37	1027616	NC	North Carolina	36.426658	-76.336113	"36.426658,-76.336113"	822	"U.S. 17, South Mills, NC 27976, USA"
823	4	9	15	1779782	HI	Hawaii	19.506175	-155.541481	"19.506175,-155.541481"	823	"Pack Trail, Pahala, HI 96777, USA"
824	4	9	15	1779782	HI	Hawaii	19.846438	-155.097486	"19.846438,-155.097486"	824	"28-438 Sugar Mill Rd, Pepeekeo, HI 96783, USA"
825	4	9	6	1779778	CA	California	35.797431	-121.368092	"35.797431,-121.368092"	825	"Cabrillo Hwy, Big Sur, CA 93920, USA"
826	4	9	6	1779778	CA	California	35.959767	-120.692351	"35.959767,-120.692351"	826	"Unnamed Rd, San Ardo, CA 93450, USA"
827	4	9	6	1779778	CA	California	36.11786	-120.013548	"36.11786,-120.013548"	827	"Unnamed Rd, Kettleman City, CA 93239, USA"
828	4	9	6	1779778	CA	California	36.271679	-119.331747	"36.271679,-119.331747"	828	"26901-26951 S Demaree St, Visalia, CA 93277, USA"
829	4	9	6	1779778	CA	California	36.421191	-118.64701	"36.421191,-118.64701"	829	"51666 Mineral King Road Trail, Kings Canyon National Park, Three Rivers, CA 93271, USA"
830	4	9	6	1779778	CA	California	36.566365	-117.959404	"36.566365,-117.959404"	830	"Owenyo Lone Pine Rd, CA, USA"
831	4	9	6	1779778	CA	California	36.707172	-117.268997	"36.707172,-117.268997"	831	"Titus Canyon Rd, Death Valley National Park, CA, USA"
832	4	8	32	1779793	NV	Nevada	36.843581	-116.575859	"36.843581,-116.575859"	832	"Unnamed Rd, Beatty, NV 89003, USA"
833	4	8	32	1779793	NV	Nevada	36.975565	-115.880062	"36.975565,-115.880062"	833	"Nye Canyon, NV, USA"
834	4	8	32	1779793	NV	Nevada	37.103096	-115.181679	"37.103096,-115.181679"	834	"Old Corn Creek Rd, Alamo, NV 89001, USA"
835	4	8	32	1779793	NV	Nevada	37.226145	-114.480786	"37.226145,-114.480786"	835	"County Route 4230, Caliente, NV 89008, USA"
836	4	8	49	1455989	UT	Utah	37.344689	-113.77746	"37.344689,-113.77746"	836	"Unnamed Rd, Veyo, UT 84782, USA"
837	4	8	49	1455989	UT	Utah	37.458701	-113.071782	"37.458701,-113.071782"	837	"Unnamed Rd, Virgin, UT 84779, USA"
838	4	8	49	1455989	UT	Utah	37.568157	-112.363831	"37.568157,-112.363831"	838	"Unnamed Rd, Dixie National Forest, UT, USA"
839	4	8	49	1455989	UT	Utah	37.673035	-111.653691	"37.673035,-111.653691"	839	"Unnamed Rd, Grand Staircase-Escalante National Monument, Escalante, UT 84726, USA"
840	4	8	49	1455989	UT	Utah	37.77331	-110.941446	"37.77331,-110.941446"	840	"Unnamed Rd, UT, USA"
841	4	8	49	1455989	UT	Utah	37.868963	-110.227182	"37.868963,-110.227182"	841	"Unnamed Rd, LAKE POWELL, UT 84533, USA"
842	4	8	49	1455989	UT	Utah	37.959972	-109.510987	"37.959972,-109.510987"	842	"County Road 136, Monticello, UT 84535, USA"
843	4	8	8	1779779	CO	Colorado	38.046317	-108.79295	"38.046317,-108.79295"	843	"14R Rd, Egnar, CO 81325, USA"
844	4	8	8	1779779	CO	Colorado	38.127981	-108.073161	"38.127981,-108.073161"	844	"514 Rd, Uncompahgre National Forest, Montrose, CO 81403, USA"
845	4	8	8	1779779	CO	Colorado	38.204946	-107.351713	"38.204946,-107.351713"	845	"County Road 867, Uncompahgre National Forest, POWDERHORN, CO 81243, USA"
846	4	8	8	1779779	CO	Colorado	38.277194	-106.628699	"38.277194,-106.628699"	846	"County Road Kk 20, Gunnison National Forest, Gunnison, CO 81230, USA"
847	4	8	8	1779779	CO	Colorado	38.34471	-105.904213	"38.34471,-105.904213"	847	"Unnamed Rd, Moffat, CO 81143, USA"
848	4	8	8	1779779	CO	Colorado	38.407479	-105.178352	"38.407479,-105.178352"	848	"County Road 11A, Florence, CO 81226, USA"
849	4	8	8	1779779	CO	Colorado	38.465489	-104.451212	"38.465489,-104.451212"	849	"County Road 3558, Boone, CO 81025, USA"
850	4	8	8	1779779	CO	Colorado	38.518725	-103.722891	"38.518725,-103.722891"	850	"26017-27999 State Highway 71, Ordway, CO 81063, USA"
851	4	8	8	1779779	CO	Colorado	38.567177	-102.993488	"38.567177,-102.993488"	851	"County Road 29, Eads, CO 81036, USA"
852	4	8	8	1779779	CO	Colorado	38.610833	-102.263103	"38.610833,-102.263103"	852	"67993-68999 County Road Bb, ARAPAHOE, CO 80802, USA"
853	2	4	20	481813	KS	Kansas	38.649685	-101.531837	"38.649685,-101.531837"	853	"County Road 3, Leoti, KS 67861, USA"
854	2	4	20	481813	KS	Kansas	38.683723	-100.799791	"38.683723,-100.799791"	854	"11999 N Rodeo Rd, Scott City, KS 67871, USA"
855	2	4	20	481813	KS	Kansas	38.712941	-100.067068	"38.712941,-100.067068"	855	"Unnamed Rd, Utica, KS 67584, USA"
856	2	4	20	481813	KS	Kansas	38.737331	-99.333769	"38.737331,-99.333769"	856	"Chetolah Gold Rd, Hays, KS 67601, USA"
857	2	4	20	481813	KS	Kansas	38.756889	-98.599998	"38.756889,-98.599998"	857	"Mitchell Rd, Dorrance, KS 67634, USA"
858	2	4	20	481813	KS	Kansas	38.77161	-97.865859	"38.77161,-97.865859"	858	"106 Meier St, Brookville, KS 67425, USA"
